soil_moisture,temperature,soil_humidity,time,air_temperature,wind_speed,air_humidity, wind_gust,pressure, ph,rainfall,n,p,k,status
16,15,51,51,18.32,3.81,27.5,9.45,101.61,6.708743843,20.76212031,109,12,48,1
70,36,37,33,18.04,3,28.46,7.57,101.6,6.010739645,28.94766949,118,12,47,0
80,0,61,105,17.77,2.2,29.41,5.7,101.6,6.365956658,26.01909355,100,14,49,0
8,8,42,35,17.62,2.66,29.68,6.2,101.59,6.668382766,28.75226067,89,9,47,0
61,44,51,91,17.46,3.12,29.94,6.7,101.58,6.74669542,24.4514648,95,16,46,0
30,39,67,43,17.5,3.37,29.7,7.62,101.58,6.031665834,25.09484511,95,7,45,1
24,26,54,78,17.53,3.62,29.47,8.54,101.59,6.40077205,22.84203589,87,6,45,1
69,28,50,84,17.5,3.63,29.38,7.93,101.58,6.448792689,24.34814338,93,20,50,1
60,36,32,23,17.46,3.64,29.29,7.32,101.58,6.251420275,20.39020503,84,29,49,0
37,4,51,109,17.5,4.45,29.07,8.75,101.58,6.274452811,21.17924769,111,5,47,0
35,45,60,47,17.53,5.26,28.85,10.17,101.59,6.135996372,21.0000988,111,5,52,1
13,22,70,47,17.5,4.88,28.72,11.2,101.58,6.194090172,22.06207161,111,15,54,1
4,6,39,98,17.46,4.49,28.59,12.24,101.58,6.327822962,27.8659442,89,11,47,0
30,27,32,87,17.52,5.4,28.2,12.64,101.57,6.212567211,27.5987178,110,15,48,1
55,18,65,97,17.59,6.32,27.82,13.04,101.57,6.640470863,26.0365768,95,30,52,0
69,23,53,94,17.61,6.22,27.84,14.26,101.56,6.685553129,21.01796432,115,12,52,0
22,26,32,32,17.63,6.12,27.85,15.48,101.55,6.327210469,21.84869328,120,25,50,1
88,26,66,70,17.5,5.98,28.1,14.8,101.54,6.35544263,24.15591199,102,11,45,1
47,33,24,110,17.37,5.83,28.35,14.12,101.54,6.085682344,26.88372572,94,5,55,0
42,26,56,69,17.24,5.79,28.65,15.57,101.54,6.781050373,25.32159689,84,18,46,1
81,14,32,64,17.1,5.75,28.94,17.02,101.54,6.630301421,21.61893763,107,22,54,1
56,2,25,63,17.09,6.48,28.78,21.7,101.54,6.484799661,24.05207925,80,18,52,0
76,26,70,40,17.08,7.22,28.63,26.37,101.54,6.566759102,22.25838137,86,18,45,1
66,18,58,98,17.08,7.11,28.5,27.14,101.54,6.170520518,24.44267592,113,28,48,0
87,13,69,18,17.07,7,28.38,27.91,101.54,6.012480351,22.06994464,115,18,53,0
30,26,55,14,16.97,6.77,28.87,27.59,101.54,6.541150335,21.44532907,82,20,54,1
78,24,44,70,16.87,6.54,29.36,27.27,101.54,6.341400922,28.83568362,98,22,47,1
48,14,57,42,16.79,6.34,29.77,27.17,101.54,6.150686364,29.11187663,117,25,54,0
39,44,55,48,16.7,6.15,30.18,27.07,101.54,6.438008153,23.20076686,83,15,49,1
83,29,33,101,16.62,5.95,30.59,26.97,101.54,6.547041903,23.28618248,120,16,51,0
84,20,60,3,16.51,5.24,30.44,20.5,101.54,6.399891457,24.84266123,111,5,50,0
54,42,64,56,16.39,4.52,30.28,14.04,101.54,6.186770318,24.69720481,85,21,47,1
16,8,69,93,16.3,4.61,30.04,12.17,101.54,6.159020864,27.26588346,90,23,54,0
73,42,60,22,16.22,4.7,29.79,10.3,101.54,6.660954816,26.48240255,99,29,55,0
57,29,65,4,16.24,5.03,29.08,16.8,101.54,6.504906979,27.14509034,102,11,47,1
32,36,23,87,16.25,5.36,28.38,23.3,101.55,6.706053225,20.76582087,80,18,51,1
81,2,62,1,16.25,5.05,27.9,21.56,101.56,6.067665498,27.21244021,87,21,52,0
47,31,67,3,16.25,4.74,27.42,19.83,101.56,6.419083092,28.22908103,114,8,52,1
54,38,60,94,16.19,4.8,27.24,18.42,101.56,6.39637861,28.98574189,99,6,46,0
27,24,30,67,16.13,4.87,27.05,17.02,101.56,6.375923383,25.08146686,89,25,50,0
60,24,66,66,16.1,5.12,26.97,22.3,101.56,6.700337732,21.13545688,96,13,55,1
37,3,33,1,16.07,5.37,26.89,27.59,101.56,6.565312653,24.20007242,82,26,47,0
58,18,53,61,16.08,6.08,26.89,36.44,101.56,6.286515359,23.0362503,106,21,52,0
57,8,39,55,16.08,6.8,26.89,45.28,101.56,6.448061578,23.65747461,90,15,52,1
1,29,37,108,15.97,6.36,27.36,39.08,101.56,6.585872508,24.7458198,106,16,54,0
4,43,43,39,15.86,5.91,27.83,32.88,101.57,5.521466996,110.4317855,24,128,196,1
39,35,57,92,15.72,5.5,28.24,28.09,101.57,6.133220586,114.0512495,7,144,197,0
44,19,54,93,15.58,5.08,28.64,23.3,101.57,6.226289556,116.0396587,14,128,205,0
70,17,40,54,15.5,5.18,28.49,23.19,101.56,6.321152192,122.233323,8,120,201,1
62,38,50,51,15.41,5.27,28.34,23.08,101.56,5.587905967,116.0777931,20,129,201,1
83,36,65,70,15.4,5.07,27.84,21.14,101.56,5.824151693,117.7296726,32,137,204,1
66,6,67,74,15.38,4.88,27.33,19.2,101.57,5.772179946,105.5473627,27,139,205,1
70,11,29,56,15.48,5.06,26.62,15.69,101.57,5.790993052,121.1349176,0,123,205,0
32,5,59,3,15.59,5.24,25.91,12.18,101.57,6.499226821,117.0761277,22,144,196,0
20,6,49,77,15.55,4.82,25.86,15.76,101.57,5.658473817,112.6676589,1,124,199,1
51,5,65,29,15.51,4.4,25.81,19.35,101.58,5.573241391,106.1417017,30,122,197,1
9,2,38,88,15.48,4.71,25.92,23.63,101.58,6.079497202,123.5977843,29,121,196,1
53,33,63,54,15.44,5.02,26.03,27.91,101.59,6.383180271,108.183792,13,126,204,1
45,43,34,30,15.38,5.21,26.34,27.44,101.6,5.867420996,105.3558408,9,139,199,1
68,22,44,103,15.32,5.4,26.65,26.97,101.6,5.708418722,104.2298028,0,133,200,0
77,40,40,80,15.24,5.28,27.14,28.48,101.61,5.7983508,102.2648546,30,143,199,1
79,1,46,76,15.17,5.16,27.63,30,101.62,6.28188384,104.4267991,36,140,198,0
64,11,54,90,15.02,5.14,28.05,29.64,101.62,5.697945522,108.3405879,37,137,199,0
50,27,43,48,14.87,5.13,28.47,29.27,101.63,5.605934087,114.8407725,33,121,203,1
39,2,32,53,14.78,5.74,29.08,30.02,101.64,5.85648105,104.6472986,7,144,195,1
27,19,25,60,14.69,6.36,29.69,30.77,101.64,6.041053829,107.8737015,35,128,205,0
79,6,45,80,14.54,5.83,30.3,21.54,101.66,5.685062404,121.4977331,29,128,198,0
63,7,70,35,14.39,5.3,30.92,12.31,101.67,5.669489065,109.8852597,2,143,196,0
34,28,53,15,14.28,5.19,31.22,20.27,101.68,5.751707342,115.1781396,34,140,198,1
12,5,46,84,14.17,5.08,31.52,28.24,101.68,5.800448951,119.1025189,29,144,204,1
86,21,25,39,14.13,4.98,31.65,27.82,101.69,5.821347769,109.0658471,32,141,203,0
60,19,20,69,14.08,4.89,31.77,27.39,101.69,6.28022267,105.6941544,13,144,197,0
46,5,44,7,14.04,4.79,31.9,26.97,101.7,6.027314401,107.855225,25,143,198,0
70,32,41,52,14,4.82,31.96,25.25,101.7,5.636687393,102.8017203,9,137,200,1
69,24,62,16,13.95,4.86,32.02,23.53,101.71,5.559363609,104.5086618,6,144,198,0
21,21,24,66,13.97,5,32.15,24.95,101.72,5.596449493,107.1728191,37,126,196,0
12,21,25,47,13.99,5.14,32.27,26.37,101.72,5.893492999,108.6211833,2,120,203,1
43,7,40,79,14.12,5.46,32.22,24.51,101.73,5.875718516,122.1952483,11,143,197,0
5,11,37,25,14.24,5.77,32.16,22.64,101.74,6.386021424,104.5412275,10,141,201,1
47,2,60,59,14.4,5.92,32.26,25.12,101.74,5.710819862,101.8474768,24,142,202,0
48,34,55,85,14.57,6.08,32.37,27.59,101.75,5.795985716,124.3915101,23,138,195,1
79,36,29,35,14.82,6.08,32.42,26.3,101.76,6.046673619,116.7366261,18,125,204,0
51,10,53,95,15.08,6.07,32.47,25,101.76,6.443382913,120.1593771,13,121,196,0
2,23,46,36,15.57,5.89,31.96,18.56,101.76,5.617227184,107.1843273,26,122,202,1
17,33,37,21,16.05,5.71,31.45,12.12,101.77,6.442289294,120.4359949,28,123,202,1
77,29,39,38,16.66,6.5,30.06,25.11,101.78,6.162034371,112.3126628,26,121,201,0
25,21,25,78,17.28,7.28,28.66,38.1,101.78,5.812781806,123.5900822,21,137,196,0
7,7,25,6,18.06,7.18,27.2,37.23,101.79,5.765015126,105.0241329,21,135,198,0
64,38,58,60,18.83,7.08,25.73,36.36,101.8,6.184922574,102.8045658,5,144,205,1
24,28,53,46,19.46,7.16,24.42,36.64,101.8,5.739652177,124.9831618,2,123,205,1
13,31,43,85,20.1,7.23,23.12,36.92,101.8,5.824778636,117.6102915,15,133,199,1
46,27,44,17,20.86,7.31,21.68,34.04,101.8,5.554823557,120.0586671,31,130,198,1
68,7,54,1,21.61,7.39,20.23,31.17,101.81,6.024248787,100.6192543,25,143,200,0
47,12,61,81,22.07,9.04,18.44,48.02,101.81,5.631333387,121.8961665,16,143,204,0
2,19,68,92,22.53,10.68,16.66,64.86,101.81,5.811975094,112.8954016,19,122,202,0
67,2,64,89,23.02,11.01,15.48,49.1,101.81,5.730557448,113.0688155,10,125,196,1
26,11,40,77,23.5,11.34,14.3,33.33,101.81,5.66999105,107.9868949,20,139,202,1
87,41,20,4,24.02,11.12,13.69,51.96,101.81,5.682751473,111.7763395,28,123,198,0
23,7,33,57,24.53,10.9,13.08,70.59,101.81,6.245858905,114.7399101,28,136,200,1
46,10,36,107,24.72,11.23,12.77,72.8,101.82,6.017370134,124.2179699,2,131,199,0
30,40,68,79,24.91,11.56,12.46,75,101.82,5.53456749,105.0508234,2,140,197,1
72,18,22,91,25.44,11.81,12.12,65.4,101.82,5.952367662,105.4004751,27,138,201,0
56,2,51,69,25.97,12.06,11.78,55.81,101.83,6.126436584,100.9343903,30,127,204,0
69,30,42,16,25.84,12.82,11.72,62.19,101.82,6.406818518,109.5966791,32,145,203,0
42,25,45,80,25.7,13.59,11.66,68.57,101.82,6.155939453,116.6912176,29,139,205,1
29,21,58,77,26.18,13.76,11.26,75.66,101.82,5.878568981,118.3979065,26,126,195,0
6,15,38,89,26.66,13.92,10.86,82.76,101.82,5.935336308,117.5314026,40,136,202,1
48,41,59,56,27.26,13.33,10.27,72.96,101.82,5.971332179,109.5852253,6,124,200,1
44,5,28,3,27.85,12.74,9.69,63.16,101.83,5.67130617,103.6838922,35,138,200,0
80,38,39,103,28.02,14.26,8.84,79.58,101.82,5.882155988,103.0548094,17,136,196,0
30,22,44,75,28.18,15.77,8,96,101.82,6.08551916,114.7412734,33,134,205,1
41,11,21,87,27.94,17.62,7.82,111.16,101.82,5.90402645,116.9256766,16,143,197,0
61,13,67,60,27.7,19.46,7.65,126.32,101.81,6.110218826,116.7036582,27,120,200,1
28,6,59,86,27.99,18.56,7.49,115.34,101.8,6.212302608,109.3383552,29,145,205,0
13,9,65,27,28.29,17.66,7.33,104.35,101.8,6.142803397,115.4789148,3,141,197,1
14,13,47,91,28.46,17.87,7.1,109.32,101.8,6.365972688,115.3830068,15,123,204,0
31,31,56,107,28.62,18.08,6.86,114.29,101.81,6.264202804,107.7697413,5,136,195,0
50,22,54,44,28.69,18.4,6.7,117.15,101.8,6.276198595,105.8554351,10,136,204,0
30,12,31,21,28.76,18.72,6.53,120,101.8,5.514253142,104.9116663,7,141,195,1
80,12,27,110,29.06,17.54,6.48,110,101.8,5.682343744,122.1449949,2,129,201,0
35,38,20,64,29.36,16.36,6.42,100,101.8,5.830892252,121.6622761,29,138,197,1
4,6,28,33,29.74,15.94,6.24,100,101.8,5.603413172,118.6044645,30,137,200,1
79,24,53,21,30.12,15.53,6.06,100,101.8,6.0967531,108.2166601,29,132,204,0
66,30,59,91,29.8,17.12,5.84,107.15,101.8,6.056529526,121.6961761,14,139,197,0
15,3,22,54,29.49,18.71,5.61,114.29,101.79,6.160267496,102.5565807,18,125,203,1
67,24,37,76,29.6,18.02,5.45,109.32,101.78,5.814434775,122.5391946,33,143,204,1
4,13,27,8,29.71,17.32,5.29,104.35,101.78,5.987262638,107.0289866,40,144,196,1
65,42,29,95,29.85,16.97,5.05,102.18,101.76,5.570020684,117.6602827,9,143,197,0
63,2,40,97,29.99,16.62,4.81,100,101.75,5.965551311,100.825956,38,135,203,0
67,5,62,40,30.1,15.48,4.72,92.85,101.74,6.062356467,112.9203223,28,130,196,0
61,6,43,49,30.2,14.34,4.62,85.71,101.73,5.895319002,123.6495149,35,142,203,0
39,16,49,67,30.44,15.55,4.26,85.71,101.73,6.119432215,118.6832725,12,129,205,0
33,12,66,60,30.68,16.76,3.9,85.71,101.73,5.624203283,113.7759219,1,135,203,1
45,44,41,87,30.62,16.7,3.66,97.4,101.72,5.52078314,113.9760462,0,145,205,1
24,10,54,49,30.56,16.63,3.43,109.09,101.71,5.731535258,110.712841,31,121,201,0
55,9,51,23,30.62,16.16,3.38,114.54,101.7,5.893490899,102.7230739,35,131,203,1
41,38,22,73,30.67,15.69,3.33,120,101.69,5.560521058,116.7431319,29,140,195,1
72,30,37,41,30.78,14.86,3.38,104.44,101.68,6.222390798,122.7418744,33,138,198,1
10,17,65,8,30.88,14.02,3.44,88.89,101.66,6.071255131,113.0381382,14,140,197,1
52,21,32,96,30.71,15.29,3.4,87.3,101.66,6.231950009,110.9804014,35,145,195,0
75,44,27,39,30.54,16.56,3.35,85.71,101.65,5.889480679,119.6335548,40,120,197,0
90,30,45,101,30.44,16.9,3.14,100,101.64,5.732757516,100.1173443,25,132,198,0
28,16,59,98,30.34,17.24,2.92,114.29,101.63,6.400321212,120.6310784,31,137,196,0
62,6,60,69,30.49,16.29,2.99,106.41,101.62,6.496934492,115.3611268,36,144,196,0
60,39,70,34,30.64,15.34,3.06,98.52,101.62,6.229498836,124.4683112,10,140,197,0
74,0,36,105,30.8,14.4,3.14,90.64,101.61,6.354006744,119.035002,22,30,12,0
44,6,35,69,30.95,13.45,3.21,82.76,101.6,7.511755068,101.2847738,37,6,13,1
60,6,63,50,31.09,14.03,3.11,84.29,101.59,7.335158382,111.2266885,27,13,6,0
65,32,24,109,31.22,14.61,3.02,85.82,101.58,7.813916603,114.6659511,7,16,9,0
14,22,46,6,31.36,15.2,2.92,87.36,101.58,7.129136941,111.1727497,20,7,9,1
32,12,47,90,31.5,15.78,2.82,88.89,101.57,6.079998496,114.1339416,26,27,10,0
84,41,61,98,31.47,15.4,2.79,91.67,101.56,7.408939392,112.5424199,5,23,15,0
42,18,44,59,31.44,15.03,2.76,94.44,101.56,7.207991261,114.4161786,0,18,14,1
73,39,43,73,31.41,14.66,2.72,97.22,101.55,7.189259647,106.0711985,39,24,14,1
55,42,21,0,31.38,14.28,2.69,100,101.54,7.365338111,102.6958703,13,23,6,1
17,43,46,37,31.35,14.24,2.58,102.18,101.53,7.455991072,118.4901697,21,17,15,1
61,21,52,65,31.32,14.19,2.46,104.35,101.52,6.822282114,117.3695296,33,12,8,1
32,6,57,21,31.56,13.46,2.41,89.68,101.51,7.028746406,109.6894658,6,9,12,1
89,32,67,24,31.8,12.74,2.35,75,101.5,6.118430299,100.1961762,19,7,10,0
24,6,51,1,31.72,14.23,2.28,78.88,101.5,6.285312759,116.3796525,24,18,6,0
43,28,63,1,31.64,15.72,2.21,82.76,101.49,6.559236744,111.7803734,9,11,8,1
44,42,51,83,31.74,15.04,2.22,81.38,101.48,7.163245982,103.5684926,31,8,7,1
60,1,49,59,31.84,14.35,2.22,80,101.47,6.945562889,102.835632,22,17,5,0
44,9,43,17,31.86,14.34,2.22,80,101.46,7.474710503,103.923226,13,5,8,0
80,34,56,19,31.89,14.32,2.21,80,101.45,7.601189843,111.2948115,16,8,9,0
44,11,32,94,32.11,13.27,1.98,81.38,101.44,7.561143224,101.4705704,4,13,6,0
6,36,47,22,32.33,12.22,1.76,82.76,101.43,6.361671475,116.450422,0,25,14,1
50,13,39,22,32.09,12.86,2.18,84.24,101.42,6.929216014,105.2132259,8,7,10,1
53,12,26,48,31.85,13.49,2.61,85.71,101.41,7.477935216,110.3332655,4,23,5,0
42,45,31,88,31.88,13.11,2.83,81.56,101.4,7.684420446,110.6823944,33,14,8,1
55,8,24,59,31.92,12.73,3.05,77.42,101.4,7.825531916,115.7659902,30,7,15,0
40,31,27,20,31.8,13.03,2.78,71.14,101.4,6.438668989,117.3688104,21,29,12,1
1,16,41,64,31.67,13.33,2.52,64.86,101.39,6.946354724,115.5683776,11,14,5,1
14,42,69,65,31.72,13.24,2.52,73.81,101.38,7.994465371,110.2223123,9,8,15,1
47,37,70,44,31.76,13.14,2.52,82.76,101.37,7.434118807,119.1709113,5,18,14,1
75,38,21,2,31.8,12.94,2.54,75.66,101.36,7.781988584,113.3302105,29,25,14,0
14,21,48,71,31.85,12.75,2.57,68.57,101.36,6.052318465,116.7173125,33,12,15,1
38,37,55,41,31.85,12.18,2.34,63.55,101.35,7.106650373,108.4161706,8,16,6,1
74,19,42,26,31.84,11.61,2.12,58.54,101.35,6.22094286,119.3941064,15,14,8,0
24,17,24,83,31.74,12,2.31,62.6,101.34,6.420457311,116.5084074,16,7,8,0
30,23,44,70,31.63,12.4,2.5,66.67,101.34,6.969249676,116.8130969,0,12,7,1
23,44,50,2,31.51,12.8,2.32,73.34,101.34,6.011302181,106.8118019,5,25,6,1
67,12,31,24,31.39,13.2,2.13,80,101.34,6.600948788,119.6946577,6,8,11,0
7,0,69,41,31.4,12.43,2.04,72.43,101.34,7.817846496,112.9834361,10,5,5,1
51,44,42,4,31.42,11.66,1.94,64.86,101.34,6.8198271,117.5293447,1,17,6,1
86,32,54,60,31.39,12.04,1.86,64.01,101.34,7.291405641,103.5771468,1,30,10,1
18,31,51,97,31.36,12.42,1.79,63.16,101.35,7.598729065,109.8585753,0,23,15,0
4,9,34,10,31.2,12.14,1.8,49.76,101.35,6.157135092,119.3936976,24,27,9,0
35,34,45,72,31.05,11.86,1.8,36.36,101.36,7.1917274,112.7194284,36,11,13,1
22,32,62,83,30.98,11.55,2.08,43.94,101.36,7.418761774,102.1906333,40,21,8,1
8,15,51,18,30.9,11.24,2.36,51.52,101.36,6.488221135,115.9787989,40,22,6,1
23,34,28,51,30.83,10.94,2.63,59.09,101.36,6.044167236,107.9873218,32,18,13,1
41,14,59,96,30.76,10.63,2.91,66.67,101.36,6.010391864,101.5164589,9,10,10,0
57,1,41,96,30.52,11.69,3.09,67.62,101.36,6.949838549,100.1967854,13,16,8,0
18,22,50,87,30.27,12.75,3.27,68.57,101.36,7.907956251,108.8289171,15,9,11,1
70,34,32,99,30.22,12.16,3.38,62.19,101.36,7.639788459,104.4224145,29,11,5,0
77,42,32,88,30.17,11.57,3.5,55.81,101.36,7.53350946,115.3560318,1,15,9,1
37,35,42,45,30.06,10.94,3.46,50.98,101.36,6.251586885,102.4550786,18,5,11,1
9,38,35,48,29.94,10.31,3.42,46.15,101.36,6.543191814,112.5090516,14,22,9,1
1,23,58,16,29.86,10.94,3.34,51.64,101.37,7.651225301,109.7571416,33,15,7,1
40,34,47,80,29.77,11.57,3.26,57.14,101.38,6.708889665,112.6738296,4,6,7,1
67,43,21,69,29.59,12.37,3.03,69.95,101.38,6.625538653,102.944161,17,16,14,1
13,1,22,14,29.41,13.17,2.8,82.76,101.39,6.528354932,109.4711098,12,20,10,1
28,42,30,30,29.28,11.88,2.9,84.24,101.4,6.450640306,105.3437825,34,29,8,1
26,15,27,93,29.14,10.6,2.99,85.71,101.4,7.181907673,109.1549823,39,28,10,0
85,31,68,99,28.99,10.72,2.84,84.24,101.4,7.016482298,111.7793889,31,25,12,0
25,41,54,89,28.84,10.84,2.69,82.76,101.4,6.388617138,107.4142681,12,6,8,1
77,1,33,70,28.78,10.9,2.8,70.65,101.4,7.57125447,118.0069295,12,29,13,1
54,39,31,67,28.72,10.95,2.92,58.54,101.41,7.609348255,106.2944879,26,11,11,1
45,34,67,35,28.4,9.46,4.94,52.8,101.42,7.137136973,111.8391951,19,24,15,1
52,19,28,20,28.09,7.98,6.96,47.06,101.42,6.354022554,106.2696156,39,21,9,1
14,17,20,35,27.8,8.57,7.74,47.53,101.43,6.196907944,117.6236473,16,29,13,1
31,38,49,93,27.52,9.15,8.53,48,101.44,7.829507245,109.7513927,36,29,13,0
84,26,47,8,27.42,8.52,8.8,39.19,101.44,6.395258356,113.1169398,37,23,12,0
70,32,35,39,27.32,7.88,9.06,30.38,101.45,7.992041984,116.7555937,39,9,15,0
20,13,66,97,27.2,7.61,9.34,28.52,101.46,6.583411671,110.6857506,31,5,14,0
41,13,50,101,27.07,7.34,9.62,26.67,101.47,6.206053072,119.3916718,18,12,8,0
2,23,31,90,27.01,7.48,9.78,31.52,101.48,6.976997772,106.060149,20,20,10,1
64,29,57,87,26.94,7.62,9.94,36.36,101.49,6.562594972,112.7715925,5,8,5,1
39,36,51,92,26.96,7.99,9.64,42.67,101.5,7.260416405,117.9733424,20,8,12,0
11,28,60,83,26.97,8.37,9.33,48.98,101.5,6.460044778,104.7052254,25,21,11,1
39,43,47,52,27.32,9.43,7.38,53.06,101.5,6.699164936,108.0638166,14,19,14,1
15,10,28,98,27.67,10.5,5.43,57.14,101.51,7.401121811,106.6955204,37,18,12,0
35,27,37,52,27.67,9.83,5.49,63.86,101.52,6.912033409,108.0054343,26,15,6,1
34,8,60,48,27.67,9.16,5.56,70.59,101.52,7.764040111,100.1737964,13,22,5,0
17,19,56,97,27.52,10.13,5.82,64.56,101.52,7.796034006,101.1456947,32,25,9,0
60,30,67,52,27.38,11.1,6.08,58.54,101.53,6.969883483,101.139435,19,7,9,1
65,39,45,4,27.35,11.12,6.02,61.7,101.54,6.730757538,115.5650287,28,7,9,1
77,30,27,23,27.32,11.13,5.97,64.86,101.54,6.601395755,113.25373,24,30,11,0
15,33,27,34,27.2,10.92,6.12,56.92,101.54,6.465913274,106.362551,7,17,10,1
41,23,25,102,27.07,10.72,6.27,48.98,101.55,6.41354791,101.4819888,18,23,8,0
34,29,65,68,26.97,10.3,6.3,48.5,101.56,6.475275337,110.0447896,7,20,12,1
57,30,47,96,26.86,9.88,6.32,48.02,101.56,6.407715561,109.9455062,20,23,11,0
78,37,61,38,26.76,9.46,6.35,47.54,101.57,6.550814117,117.1311498,18,14,11,0
90,10,49,21,26.66,9.04,6.38,47.06,101.58,7.36220835,115.1989301,34,11,10,0
56,7,63,68,26.66,9.73,6.04,49.06,101.58,7.36549204,100.7896871,20,29,10,0
39,26,40,55,26.66,10.42,5.7,51.06,101.58,7.8546243,108.0230792,37,24,13,1
58,25,37,13,26.62,10.47,5.4,56.3,101.58,7.995848977,107.4287664,12,8,10,1
32,24,44,84,26.59,10.52,5.11,61.54,101.59,6.725600855,116.8020848,34,10,14,1
38,14,46,29,26.52,9.62,5.11,48.95,101.6,7.786725333,118.3271968,6,13,9,1
27,32,34,54,26.44,8.72,5.1,36.36,101.6,7.656978112,113.328978,27,30,5,1
11,39,59,71,26.39,8.83,4.96,45.46,101.62,7.105904818,114.3117197,13,8,12,1
49,9,44,86,26.34,8.94,4.81,54.55,101.63,7.199106204,113.9995146,6,7,7,0
1,26,23,10,26.26,9.1,4.88,49.5,101.64,7.871063004,107.0862095,40,17,15,1
87,24,35,7,26.18,9.27,4.95,44.44,101.64,7.566165721,103.2005992,31,26,9,0
57,11,61,29,26.13,9.6,4.87,46.22,101.64,6.793245417,243.0745066,61,68,50,1
90,28,70,34,26.08,9.93,4.79,48,101.63,6.576261427,88.46607497,58,46,45,0
75,8,52,79,26.04,9.68,4.62,50.66,101.63,6.751452932,119.2653877,45,47,55,0
2,7,44,38,26.01,9.42,4.46,53.33,101.63,6.560743093,235.6133585,39,65,53,1
47,27,44,66,25.96,9.15,4.42,46.02,101.64,6.938313356,196.2408242,31,68,45,1
54,21,23,14,25.91,8.88,4.38,38.71,101.64,6.991626158,203.4044028,70,68,45,1
20,18,24,42,25.82,9,4.42,39.36,101.64,6.977700268,197.5282582,68,62,50,1
76,31,38,83,25.74,9.12,4.45,40,101.64,6.833768535,191.7760562,34,65,47,1
85,16,22,33,25.62,9.15,4.58,39.67,101.65,6.739170045,202.0572747,38,68,54,0
38,31,47,59,25.5,9.19,4.7,39.34,101.65,6.993473247,186.6762324,69,64,47,1
10,32,69,31,25.42,9.05,4.75,40.72,101.66,6.757470637,197.402901,58,51,47,1
8,34,42,100,25.35,8.91,4.8,42.11,101.66,6.850663232,47.271547,59,47,53,0
14,31,59,30,25.22,8.86,5.07,38.97,101.66,6.74274935,232.7046126,44,64,54,1
45,33,66,79,25.1,8.81,5.35,35.82,101.67,6.506120752,63.62250788,56,57,48,1
30,22,50,96,25,8.54,5.51,36.2,101.67,6.98992719,141.1736926,69,60,54,0
35,3,33,22,24.91,8.26,5.66,36.58,101.67,6.69215564,172.4788062,56,58,49,1
84,30,31,79,24.81,7.99,5.82,36.96,101.68,6.544029776,77.71566883,49,55,53,0
63,33,67,76,24.71,7.72,5.98,37.34,101.68,6.927803911,78.85085502,38,51,52,1
16,31,49,79,24.62,7.44,6.13,37.72,101.68,6.721835879,149.9107557,54,65,47,1
19,20,57,43,24.52,7.17,6.29,38.1,101.68,6.99223441,105.8841531,57,57,51,1
26,6,29,93,24.2,7.74,7.56,37.51,101.68,6.704204398,51.07048113,39,52,53,0
82,24,35,5,23.87,8.3,8.83,36.92,101.69,6.702424548,62.62377075,58,67,45,0
51,23,37,21,23.64,8.08,9.57,33.84,101.7,6.641098708,110.562229,61,64,52,1
74,39,30,94,23.41,7.86,10.32,30.77,101.71,6.585346229,238.5008779,34,62,55,0
3,43,42,108,23.22,6.88,10.48,26.3,101.72,6.563134737,132.7923586,31,48,45,0
31,17,61,17,23.04,5.91,10.64,21.82,101.72,6.502289473,206.3999208,47,46,52,0
8,7,21,39,23.06,5.7,10.32,30.26,101.72,6.800321319,248.8592986,32,68,52,1
82,23,28,13,23.09,5.5,10,38.71,101.71,6.721130543,127.2509777,36,59,46,0
56,25,55,76,23.3,6.45,9.22,44.36,101.71,6.574677594,120.9512466,61,51,51,1
21,33,50,44,23.51,7.4,8.43,50,101.71,6.919342407,122.7628653,70,54,46,1
87,39,25,59,23.62,8.04,8.25,49,101.7,6.519779583,64.4478499,44,56,49,1
48,28,36,3,23.72,8.68,8.06,48,101.7,6.687088098,40.35153141,34,68,51,1
14,23,46,94,23.6,8.17,8.24,45.33,101.7,6.747975732,209.8678411,50,59,47,0
90,11,51,92,23.49,7.67,8.41,42.67,101.7,6.65149129,59.49373381,39,70,52,0
21,29,51,40,23.37,7.16,8.59,40,101.7,6.502675132,117.8201907,34,61,49,1
75,45,69,86,23.26,6.68,8.77,36.9,101.7,6.825371185,98.54047745,44,60,55,1
12,43,36,52,23.15,6.19,8.95,33.8,101.71,6.99104104,182.026807,31,62,52,1
71,9,62,89,23.03,6.1,8.96,36.57,101.7,6.511624841,207.0735119,65,62,51,0
44,8,33,42,22.91,6,8.96,39.34,101.7,6.93172108,74.876786,44,57,53,1
62,5,29,52,22.82,5.8,9.1,32.58,101.7,6.712772333,218.2299187,50,47,48,0
82,21,34,25,22.72,5.6,9.23,25.81,101.69,6.63016515,179.2720807,43,50,48,0
19,34,65,83,22.6,5.69,9.38,28.7,101.69,6.761953186,183.49095,60,46,53,1
71,35,45,78,22.47,5.78,9.52,31.58,101.69,6.691202286,78.8099639,70,68,55,1
21,32,20,73,22.46,6.24,9.68,36.84,101.68,6.608667684,103.8235658,59,62,52,1
38,20,69,82,22.44,6.69,9.85,42.11,101.68,6.840802254,165.7412972,60,58,51,1
13,41,54,71,22.38,6.79,10.14,38.7,101.68,6.834808348,136.8277041,42,60,47,1
79,33,61,78,22.32,6.89,10.43,35.29,101.68,6.953439161,48.83810592,35,66,47,1
